URL Source,Article,Summary
https://www.bbc.com/marathi/india-52146670,कोरोना व्हायरस : मुंबईतील चेंबुरमधील 3 दिवसांच्या बाळाची कोव्हिड-19 चाचणी निगेटिव्ह - #5मोठ्याबातम्या,विविध वर्तमानपत्र आणि माध्यमांमध्ये प्रसिद्ध झालेल्या पाच महत्वाच्या बातम्यांचा घेतलेला संक्षिप्त आढावा.
https://www.bbc.com/marathi/international-46716640,2018मध्ये या 12 फोटोंनी वेधलं जगाचं लक्ष,2018 संपण्यासाठी काही तास राहिले आहेत. या वर्षभरात घडलेल्या काही महत्त्वाच्या घटनांचा आढावा घेण्याची ही वेळ आहे.
https://www.bbc.com/marathi/india-53543911,कफील खान: हायकोर्टाने जामीन मंजूर केल्यानंतर खान यांची सुटका,नागरिकत्व दुरूस्ती कायद्यासंदर्भात (CAA) प्रक्षोभक भाषण दिल्याच्या आरोपाखाली अटकेत असलेले डॉक्टर कफिल खान यांना काल (सोमवार) जामीन मंजूर केला. त्यानंतर सोमवारी रात्री त्यांची सुटका करण्यात आली.
https://www.bbc.com/marathi/international-51439600,Oscar Awards 2020: 'पॅरासाईट'ला सर्वोत्कृष्ट चित्रपटाचा पुरस्कार,हॉलिवुडमध्ये सर्वाधिक मानाचा पुरस्कार समजल्या जाणाऱ्या 92 व्या अकॅडमी अवॉर्ड्स अर्थात ऑस्कर पुरस्कार हॉलिवूडच्या डॉल्बी थिएटरमध्ये संपन्न झाला.
https://www.bbc.com/marathi/india-53132845,"कृषिमंत्र्यांनाच खत मिळेना, औरंगाबादमध्ये दादा भुसेंचं स्टिंग ऑपरेशन : #5मोठ्याबातम्या",वेगवेगळी वृत्तपत्रं आणि वेबसाइटवर प्रसिद्ध झालेल्या बातम्यांपैकी पाच महत्त्वाच्या बातम्यांचा आढावा.
https://www.bbc.com/marathi/india-55391277,शेतकरी आंदोलनः सरकारचं चर्चेसाठी शेतकऱ्यांना पुन्हा आमंत्रण,सरकार आणि शेतकऱ्यांच्या संघटनांमध्ये झालेल्या चर्चा निष्फळ झाल्यानंतर सरकारने पुन्हा एकदा चर्चेसाठी आमंत्रण दिलं आहे.
https://www.bbc.com/marathi/international-48411980,थेरेसा मे यांच्यानंतर कोण? ब्रिटनचा पंतप्रधानपदाच्या शर्यतीत ही 5 नावं,ब्रेक्झिटच्या मुद्द्यावरून तोडगा काढू न शकल्याने ब्रिटनच्या पंतप्रधान थेरेसा मे यांनी 7 जूनरोजी पंतप्रधानपदावरून पायउतार होण्याची घोषणा केली आहे.
https://www.bbc.com/marathi/international-45255141,चर्चमध्ये धर्मगुरूंकडून होणारे बाल लैंगिक अत्याचार रोखण्यात अपयश : पोप यांची कबुली,चर्चच्या माध्यमातून होणाऱ्या बाल लैंगिक शोषणाच्या घटना आणि त्याचं केलं जाणारं समर्थन याचा पोप फ्रान्सिस यांनी निषेध केला आहे.
https://www.bbc.com/marathi/india-49863099,अजित पवार: माझ्यामुळे शरद पवारांवर गुन्हा दाखल झाल्याने व्यथित होऊन राजीनामा,शुक्रवारी अचानक आमदारकीचा राजीनामा दिल्यानंतर राष्ट्रवादी काँग्रेसचे नेते अजित पवार यांनी यशवंतराव चव्हाण प्रतिष्ठान इथं पत्रकार परिषद घेतली. आपल्या राजीनाम्यामागची भूमिका स्पष्ट करताना अजित पवार भावूक झाले.
https://www.bbc.com/marathi/india-48724814,डॉ. शेखर राघवन: चेन्नईच्या पाणी टंचाईशी दोन हात करणारा 'रेन मॅन',"गुरुवारी दुपारी जेव्हा आकाशात काळ्या ढगांनी गर्दी केली आणि थोड्याच वेळात पावसाला सुरुवात झाली, तेव्हा शेखर राघवन एखाद्या लहान मुलाप्रमाणे आनंदून गेले. चेन्नईमध्ये शेखर राघवन यांना रेन मॅन म्हणून ओळखलं जातं."
https://www.bbc.com/marathi/india-56990559,"कोल्हापुरातील गोकुळ दूधसंघात सतेज पाटील गटाचा विजय, 30 वर्षांनी सत्तांतर",आज विविध वृत्तपत्र आणि वेबसाईटवर प्रकाशित बातम्यांपैकी पाच मोठ्या बातम्यांचा थोडक्यात आढावा...
https://www.bbc.com/marathi/india-54767209,"LPG गॅस सिलेंडर बुक करण्याची प्रक्रिया अशी बदलली, 'हे' आहेत नवीन नियम",तुमच्या घरीसुद्धा गॅस सिलेंडर येत असेल तर ही बातमी तुमच्यासाठी नक्कीच कामाची आहे.
https://www.bbc.com/marathi/india-50414672,रफाल खटल्यातील सर्व पुनर्विचार याचिका सर्वोच्च न्यायालयानं फेटाळल्या,रफाल खटल्यात दाखल करण्यात आलेल्या सर्व पुनर्विचार याचिका सुप्रीम कोर्टाने फेटाळल्या आहेत. त्यामुळे न्यायालयाचा आधीचाच निर्णय कायम राहील.
https://www.bbc.com/marathi/india-54329739,IPL 2020: सुपर ओव्हरच्या थरारात बेंगळुरूची मुंबईवर मात,सुपर ओव्हरच्या थरारात बेंगळुरूने मुंबईवर मात करत सनसनाटी विजयाची नोंद केली.
